#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 120  32
# Band-Index    1
   1.23970    -13.336183
   1.22879    -13.309381
   1.21788    -13.288533
   1.20696    -13.275173
   1.19605    -13.270555
   1.19605    -13.270555
   1.15818    -13.283422
   1.12030    -13.319285
   1.08242    -13.373452
   1.04455    -13.499575
   1.00667    -13.670436
   0.96880    -13.839546
   0.93092    -14.006055
   0.89305    -14.169662
   0.85517    -14.330155
   0.81729    -14.487298
   0.77942    -14.640870
   0.74154    -14.790636
   0.70367    -14.936364
   0.66579    -15.077783
   0.62792    -15.214516
   0.59004    -15.267792
   0.55216    -15.175527
   0.51429    -15.096201
   0.47641    -15.059257
   0.47641    -15.059257
   0.45134    -15.066262
   0.42626    -15.083581
   0.40119    -15.104972
   0.37612    -15.126535
   0.35104    -15.146563
   0.32597    -15.164536
   0.30089    -15.180420
   0.27582    -15.194368
   0.25074    -15.206602
   0.22567    -15.217327
   0.20059    -15.226756
   0.17552    -15.235051
   0.15045    -15.242341
   0.12537    -15.248732
   0.10030    -15.254260
   0.07522    -15.258887
   0.05015    -15.262479
   0.02507    -15.264813
   0.00000    -15.265631
 
# Band-Index    5
   0.00000    -13.100420
   0.02507    -13.131104
   0.05015    -13.207371
   0.07522    -13.306584
   0.10030    -13.416509
   0.12537    -13.531500
   0.15045    -13.648677
   0.17552    -13.766319
   0.20059    -13.883219
   0.22567    -13.998403
   0.25074    -14.111001
   0.27582    -14.220147
   0.30089    -14.324908
   0.32597    -14.424236
   0.35104    -14.516865
   0.37612    -14.601203
   0.40119    -14.675095
   0.42626    -14.735301
   0.45134    -14.776532
   0.47641    -14.791619
   0.47641    -14.791619
   0.51429    -14.753860
   0.55216    -14.672114
   0.59004    -14.575822
   0.62792    -14.474353
   0.66579    -14.370912
   0.70367    -14.267022
   0.74154    -14.163602
   0.77942    -14.061375
   0.81729    -13.960966
   0.85517    -13.863008
   0.89305    -13.768139
   0.93092    -13.677074
   0.96880    -13.590570
   1.00667    -13.509540
   1.04455    -13.434711
   1.08242    -13.321848
   1.12030    -13.147258
   1.15818    -12.970223
   1.19605    -12.814366
   1.19605    -12.814366
   1.20696    -12.844790
   1.21788    -12.879627
   1.22879    -12.914995
   1.23970    -12.950826
   1.25061    -12.987100
   1.26152    -13.023802
   1.27243    -13.060917
   1.28334    -13.098433
   1.29426    -13.136337
   1.30517    -13.174607
   1.31608    -13.213226
   1.32699    -13.252180
   1.33790    -13.291446
   1.34881    -13.331004
   1.35972    -13.370835
   1.37064    -13.410912
   1.38155    -13.451212
   1.39246    -13.491712
   1.40337    -13.532395
   1.40337    -13.532395
   1.42310    -13.546959
   1.44282    -13.545432
   1.46255    -13.531948
   1.48228    -13.510649
   1.50200    -13.484481
   1.52173    -13.455332
   1.54146    -13.424392
   1.56118    -13.392457
   1.58091    -13.360111
   1.60064    -13.327833
   1.62036    -13.296069
   1.64009    -13.265301
   1.65982    -13.236072
   1.67954    -13.209006
   1.69927    -13.184873
   1.71900    -13.164567
   1.73872    -13.149063
   1.75845    -13.139294
   1.77818    -13.135954
   1.77818    -13.135954
   1.80316    -13.164097
   1.82815    -13.235771
   1.85314    -13.331055
   1.87812    -13.437957
   1.90311    -13.550543
   1.92810    -13.665695
   1.95308    -13.781546
   1.97807    -13.896799
   2.00306    -14.010435
   2.02804    -14.121546
   2.05303    -14.229241
   2.07802    -14.332587
   2.10300    -14.430523
   2.12799    -14.521789
   2.15297    -14.604809
   2.17796    -14.677453
   2.20295    -14.736529
   2.22793    -14.776883
   2.25292    -14.791619
   2.25292    -14.791619
   2.29237    -14.751625
   2.33183    -14.663283
   2.37128    -14.555727
   2.41073    -14.437826
   2.45019    -14.312316
   2.48964    -14.180366
   2.52909    -14.042661
   2.56855    -13.899912
   2.60800    -13.753004
   2.64745    -13.603224
   2.68691    -13.452719
   2.72636    -13.305644
   2.76581    -13.172933
   2.80527    -13.089927
   2.84472    -13.114186
   2.88417    -13.214935
   2.92363    -13.337749
   2.96308    -13.454193
   3.00253    -13.532395
 
# Band-Index    6
   3.00253    -12.226921
   2.96308    -12.299990
   2.92363    -12.424835
   2.88417    -12.557449
   2.84472    -12.672066
   2.80527    -12.715930
   2.76581    -12.658313
   2.72636    -12.555605
   2.68691    -12.441275
   2.64745    -12.324035
   2.60800    -12.205876
   2.56855    -12.087112
   2.52909    -11.967789
   2.48964    -11.848228
   2.45019    -11.729253
   2.41073    -11.612597
   2.37128    -11.501548
   2.33183    -11.402579
   2.29237    -11.328492
   2.25292    -11.299591
   2.25292    -11.299591
   2.22793    -11.310493
   2.20295    -11.341241
   2.17796    -11.387407
   2.15297    -11.444496
   2.12799    -11.509120
   2.10300    -11.579069
   2.07802    -11.653074
   2.05303    -11.730483
   2.02804    -11.811014
   2.00306    -11.894606
   1.97807    -11.981294
   1.95308    -12.071057
   1.92810    -12.163623
   1.90311    -12.258328
   1.87812    -12.353771
   1.85314    -12.447128
   1.82815    -12.532649
   1.80316    -12.598449
   1.77818    -12.624641
   1.77818    -12.624641
   1.75845    -12.621538
   1.73872    -12.612490
   1.71900    -12.598196
   1.69927    -12.579581
   1.67954    -12.557623
   1.65982    -12.533198
   1.64009    -12.507052
   1.62036    -12.479790
   1.60064    -12.451865
   1.58091    -12.423649
   1.56118    -12.395416
   1.54146    -12.367390
   1.52173    -12.339779
   1.50200    -12.312789
   1.48228    -12.286760
   1.46255    -12.262354
   1.44282    -12.241038
   1.42310    -12.226490
   1.40337    -12.226921
   1.40337    -12.226921
   1.39246    -12.255283
   1.38155    -12.283777
   1.37064    -12.312419
   1.35972    -12.341250
   1.34881    -12.370286
   1.33790    -12.399563
   1.32699    -12.429117
   1.31608    -12.458966
   1.30517    -12.489196
   1.29426    -12.519930
   1.28334    -12.551744
   1.27243    -12.587344
   1.26152    -12.625397
   1.25061    -12.661590
   1.23970    -12.694320
   1.22879    -12.722273
   1.21788    -12.743961
   1.20696    -12.775608
   1.19605    -12.805588
   1.19605    -12.805588
   1.15818    -12.793386
   1.12030    -12.760385
   1.08242    -12.711674
   1.04455    -12.651642
   1.00667    -12.582898
   0.96880    -12.506784
   0.93092    -12.424049
   0.89305    -12.335141
   0.85517    -12.240510
   0.81729    -12.140641
   0.77942    -12.036207
   0.74154    -11.928056
   0.70367    -11.817356
   0.66579    -11.705694
   0.62792    -11.595373
   0.59004    -11.490096
   0.55216    -11.396431
   0.51429    -11.326657
   0.47641    -11.299591
   0.47641    -11.299591
   0.45134    -11.310711
   0.42626    -11.342014
   0.40119    -11.388834
   0.37612    -11.446498
   0.35104    -11.511503
   0.32597    -11.581626
   0.30089    -11.655596
   0.27582    -11.732741
   0.25074    -11.812833
   0.22567    -11.895886
   0.20059    -11.981999
   0.17552    -12.071248
   0.15045    -12.163512
   0.12537    -12.258312
   0.10030    -12.354473
   0.07522    -12.449495
   0.05015    -12.537948
   0.02507    -12.607722
